shipment_id,route_id,ship_ts_utc,service_start_local,service_end_local,tz_offset_minutes
11696,R018,2026-03-15T23:46:00+00:00,2026-03-17T00:13:00,2026-03-17T02:46:00,330
11697,R018,2026-03-16T23:58:00+00:00,2026-03-17T20:28:00,2026-03-18T00:00:00,330
11698,R018,2026-03-15T23:50:00Z,2026-03-16T23:53:00,2026-03-17T02:45:00,330
11699,R018,2026-03-17T13:03:00Z,2026-03-17T20:12:00,2026-03-17T23:57:00,330
11700,R018,2026-03-17T17:58:00Z,2026-03-17T20:44:00,2026-03-17T23:44:00,330
11701,R018,2026-03-18T23:48:00Z,2026-03-18T11:14:00,2026-03-18T14:35:00,330
11702,R018,2026-03-18T23:40:00+00:00,2026-03-18T11:16:00,2026-03-18T14:45:00,330
11703,R018,2026-03-18T02:50:00Z,2026-03-18T11:11:00,2026-03-18T14:31:00,330
11704,R018,2026-03-19T01:21:00Z,2026-03-18T21:57:00,2026-03-19T01:15:00,330
11705,R018,2026-03-17T23:39:00+00:00,2026-03-18T00:14:00,2026-03-18T02:49:00,330
11706,R018,2026-03-17T23:57:00Z,2026-03-18T05:01:00,2026-03-18T08:11:00,330
11707,R018,2026-03-18T14:10:00Z,2026-03-18T20:10:00,2026-03-18T23:59:00,330
11708,R018,2026-03-18T01:59:00Z,2026-03-18T04:50:00,2026-03-18T08:20:00,330
11709,R018,2026-03-18T00:04:00Z,2026-03-18T04:41:00,2026-03-18T07:48:00,330
11710,R018,2026-03-18T16:12:00Z,2026-03-18T21:41:00,2026-03-19T01:16:00,330
11711,R018,2026-03-18T14:32:00Z,2026-03-18T20:12:00,2026-03-19T00:15:00,330
11712,R018,2026-03-17T00:59:00Z,2026-03-18T00:16:00,2026-03-18T02:54:00,330
11713,R018,2026-03-17T18:33:00Z,2026-03-18T00:07:00,2026-03-18T02:41:00,330
11714,R018,2026-03-18T07:57:00Z,2026-03-18T11:22:00,2026-03-18T14:29:00,330
11715,R018,2026-03-17T23:52:00+00:00,2026-03-18T22:05:00,2026-03-19T01:33:00,330
11716,R018,2026-03-18T23:44:00Z,2026-03-18T22:11:00,2026-03-19T01:36:00,330
11717,R018,2026-03-18T01:39:00+00:00,2026-03-18T04:54:00,2026-03-18T08:06:00,330
11718,R018,2026-03-19T00:58:00+00:00,2026-03-18T20:14:00,2026-03-18T23:47:00,330
11719,R018,2026-03-17T17:09:00Z,2026-03-17T23:56:00,2026-03-18T03:01:00,330
11720,R018,2026-03-18T01:24:00+00:00,2026-03-18T20:25:00,2026-03-19T00:05:00,330
11721,R018,2026-03-17T23:07:00Z,2026-03-18T04:43:00,2026-03-18T07:45:00,330
11722,R018,2026-03-17T23:42:00Z,2026-03-18T11:24:00,2026-03-18T14:35:00,330
11723,R018,2026-03-19T01:25:00+00:00,2026-03-18T22:01:00,2026-03-19T01:22:00,330
11724,R018,2026-03-18T01:01:00Z,2026-03-18T21:59:00,2026-03-19T01:40:00,330
11725,R018,2026-03-18T15:05:00Z,2026-03-18T21:48:00,2026-03-19T01:27:00,330
11726,R018,2026-03-18T00:08:00+00:00,2026-03-18T20:21:00,2026-03-19T00:03:00,330
11727,R018,2026-03-18T00:16:00+00:00,2026-03-18T11:37:00,2026-03-18T14:35:00,330
11728,R018,2026-03-18T00:09:00+00:00,2026-03-18T00:03:00,2026-03-18T02:44:00,330
11729,R018,2026-03-18T21:23:00+00:00,2026-03-18T21:51:00,2026-03-19T01:48:00,330
11730,R018,2026-03-18T02:09:00+00:00,2026-03-18T20:32:00,2026-03-19T00:08:00,330
11731,R018,2026-03-18T21:15:00+00:00,2026-03-18T11:13:00,2026-03-18T14:31:00,330
11732,R018,2026-03-16T23:57:00+00:00,2026-03-18T04:58:00,2026-03-18T08:01:00,330
11733,R018,2026-03-17T23:31:00Z,2026-03-18T04:58:00,2026-03-18T07:53:00,330
11734,R018,2026-03-17T23:50:00Z,2026-03-18T20:27:00,2026-03-18T23:39:00,330
11735,R018,2026-03-18T00:50:00+00:00,2026-03-18T04:52:00,2026-03-18T07:48:00,330
11736,R018,2026-03-18T01:20:00+00:00,2026-03-18T11:40:00,2026-03-18T14:10:00,330
11737,R018,2026-03-16T23:48:00+00:00,2026-03-18T04:51:00,2026-03-18T08:00:00,330
11738,R018,2026-03-17T23:28:00Z,2026-03-18T04:55:00,2026-03-18T07:42:00,330
11739,R018,2026-03-18T15:28:00+00:00,2026-03-18T20:45:00,2026-03-18T23:46:00,330
11740,R018,2026-03-16T22:16:00+00:00,2026-03-18T04:58:00,2026-03-18T07:45:00,330
11741,R018,2026-03-18T23:45:00Z,2026-03-18T11:40:00,2026-03-18T14:45:00,330
11742,R018,2026-03-18T06:59:00Z,2026-03-18T11:14:00,2026-03-18T14:49:00,330
11743,R018,2026-03-18T17:01:00+00:00,2026-03-18T22:17:00,2026-03-19T01:47:00,330
11744,R018,2026-03-18T02:31:00+00:00,2026-03-18T22:05:00,2026-03-19T01:25:00,330
11745,R018,2026-03-18T00:09:00Z,2026-03-18T20:25:00,2026-03-19T00:06:00,330
11746,R018,2026-03-17T18:08:00+00:00,2026-03-17T23:58:00,2026-03-18T02:58:00,330
11747,R018,2026-03-18T00:15:00Z,2026-03-18T20:27:00,2026-03-18T23:56:00,330
11748,R018,2026-03-17T21:34:00+00:00,2026-03-18T22:11:00,2026-03-19T01:30:00,330
11749,R018,2026-03-17T23:39:00+00:00,2026-03-17T23:46:00,2026-03-18T02:59:00,330
11750,R018,2026-03-17T21:44:00Z,2026-03-18T00:00:00,2026-03-18T02:50:00,330
11751,R018,2026-03-17T23:33:00Z,2026-03-18T05:13:00,2026-03-18T08:05:00,330
11752,R018,2026-03-18T23:34:00Z,2026-03-18T21:54:00,2026-03-19T01:42:00,330
11753,R018,2026-03-17T23:55:00Z,2026-03-18T21:47:00,2026-03-19T01:29:00,330
11754,R018,2026-03-17T23:23:00Z,2026-03-18T04:48:00,2026-03-18T08:08:00,330
11755,R018,2026-03-19T01:00:00+00:00,2026-03-18T22:05:00,2026-03-19T01:30:00,330
11756,R018,2026-03-17T00:08:00+00:00,2026-03-18T00:20:00,2026-03-18T03:12:00,330
11757,R018,2026-03-18T15:09:00+00:00,2026-03-18T20:36:00,2026-03-18T23:53:00,330
11758,R018,2026-03-18T00:04:00Z,2026-03-18T11:11:00,2026-03-18T14:12:00,330
11759,R018,2026-03-16T22:46:00+00:00,2026-03-18T05:10:00,2026-03-18T07:49:00,330
11760,R018,2026-03-16T22:25:00+00:00,2026-03-18T00:00:00,2026-03-18T03:18:00,330
11761,R018,2026-03-19T21:44:00Z,2026-03-19T20:42:00,2026-03-20T00:06:00,330
11762,R018,2026-03-20T02:05:00Z,2026-03-19T11:19:00,2026-03-19T14:29:00,330
11763,R018,2026-03-19T01:32:00Z,2026-03-18T23:59:00,2026-03-19T02:55:00,330
11764,R018,2026-03-18T01:34:00Z,2026-03-18T23:54:00,2026-03-19T02:55:00,330
11765,R018,2026-03-18T23:45:00+00:00,2026-03-19T00:19:00,2026-03-19T02:41:00,330
11766,R018,2026-03-17T23:54:00+00:00,2026-03-19T05:02:00,2026-03-19T08:12:00,330
11767,R018,2026-03-19T17:19:00+00:00,2026-03-19T20:37:00,2026-03-20T00:19:00,330
11768,R018,2026-03-18T23:57:00Z,2026-03-19T20:16:00,2026-03-20T00:16:00,330
11769,R018,2026-03-18T21:28:00+00:00,2026-03-19T05:10:00,2026-03-19T08:19:00,330
11770,R018,2026-03-18T23:05:00Z,2026-03-19T20:42:00,2026-03-20T00:10:00,330
11771,R018,2026-03-18T21:06:00Z,2026-03-19T05:13:00,2026-03-19T08:10:00,330
11772,R018,2026-03-18T22:20:00+00:00,2026-03-19T04:49:00,2026-03-19T07:44:00,330
11773,R018,2026-03-18T22:38:00Z,2026-03-19T22:06:00,2026-03-20T01:31:00,330
11774,R018,2026-03-18T23:45:00Z,2026-03-19T21:51:00,2026-03-20T01:27:00,330
11775,R018,2026-03-19T22:03:00+00:00,2026-03-19T20:36:00,2026-03-19T23:55:00,330
11776,R018,2026-03-19T16:34:00+00:00,2026-03-19T20:22:00,2026-03-20T00:10:00,330
11777,R018,2026-03-20T01:57:00Z,2026-03-19T11:40:00,2026-03-19T14:20:00,330
11778,R018,2026-03-18T22:06:00+00:00,2026-03-19T00:06:00,2026-03-19T03:19:00,330
11779,R018,2026-03-17T23:48:00Z,2026-03-19T04:49:00,2026-03-19T07:55:00,330
11780,R018,2026-03-19T16:12:00+00:00,2026-03-19T20:25:00,2026-03-20T00:11:00,330
11781,R018,2026-03-20T00:06:00Z,2026-03-19T21:54:00,2026-03-20T01:12:00,330
11782,R018,2026-03-19T00:08:00Z,2026-03-19T11:25:00,2026-03-19T14:36:00,330
11783,R018,2026-03-19T00:26:00Z,2026-03-19T20:10:00,2026-03-20T00:05:00,330
11784,R018,2026-03-18T22:58:00+00:00,2026-03-19T22:17:00,2026-03-20T01:22:00,330
11785,R018,2026-03-19T22:42:00Z,2026-03-19T21:47:00,2026-03-20T01:42:00,330
11786,R018,2026-03-19T23:45:00+00:00,2026-03-19T20:47:00,2026-03-20T00:01:00,330
11787,R018,2026-03-19T00:49:00Z,2026-03-19T05:10:00,2026-03-19T07:48:00,330
11788,R018,2026-03-19T14:30:00Z,2026-03-19T20:17:00,2026-03-19T23:57:00,330
11789,R018,2026-03-20T00:05:00+00:00,2026-03-19T21:58:00,2026-03-20T01:20:00,330
11790,R018,2026-03-19T15:26:00Z,2026-03-19T20:22:00,2026-03-20T00:12:00,330
11791,R018,2026-03-18T23:52:00+00:00,2026-03-19T11:26:00,2026-03-19T14:46:00,330
11792,R018,2026-03-19T16:06:00Z,2026-03-19T21:41:00,2026-03-20T01:10:00,330
11793,R018,2026-03-19T16:26:00Z,2026-03-19T22:05:00,2026-03-20T01:41:00,330
11794,R018,2026-03-18T22:57:00+00:00,2026-03-19T04:54:00,2026-03-19T08:14:00,330
11795,R018,2026-03-19T00:06:00+00:00,2026-03-19T22:08:00,2026-03-20T01:42:00,330
11796,R018,2026-03-18T23:17:00Z,2026-03-19T05:04:00,2026-03-19T07:51:00,330
11797,R018,2026-03-19T01:35:00Z,2026-03-19T11:45:00,2026-03-19T14:42:00,330
11798,R018,2026-03-17T22:44:00Z,2026-03-19T00:19:00,2026-03-19T03:07:00,330
11799,R018,2026-03-18T00:05:00+00:00,2026-03-18T23:57:00,2026-03-19T02:48:00,330
11800,R018,2026-03-19T23:58:00Z,2026-03-19T20:22:00,2026-03-20T00:04:00,330
11801,R018,2026-03-20T00:01:00Z,2026-03-19T21:45:00,2026-03-20T01:23:00,330
11802,R018,2026-03-20T00:13:00Z,2026-03-19T11:24:00,2026-03-19T14:41:00,330
11803,R018,2026-03-19T23:21:00+00:00,2026-03-19T11:23:00,2026-03-19T14:28:00,330
11804,R018,2026-03-17T23:51:00Z,2026-03-18T23:48:00,2026-03-19T03:06:00,330
11805,R018,2026-03-19T03:11:00+00:00,2026-03-19T11:23:00,2026-03-19T14:48:00,330
11806,R018,2026-03-19T01:44:00+00:00,2026-03-19T05:07:00,2026-03-19T07:56:00,330
11807,R018,2026-03-18T16:24:00Z,2026-03-18T23:42:00,2026-03-19T03:03:00,330
11808,R018,2026-03-19T00:24:00+00:00,2026-03-19T00:01:00,2026-03-19T02:47:00,330
11809,R018,2026-03-19T13:12:00+00:00,2026-03-19T20:26:00,2026-03-20T00:15:00,330
11810,R018,2026-03-19T02:06:00Z,2026-03-19T05:19:00,2026-03-19T07:59:00,330
11811,R018,2026-03-17T21:55:00Z,2026-03-19T00:01:00,2026-03-19T02:41:00,330
11812,R018,2026-03-19T23:23:00+00:00,2026-03-19T20:36:00,2026-03-19T23:52:00,330
11813,R018,2026-03-19T22:30:00Z,2026-03-19T20:23:00,2026-03-20T00:14:00,330
11814,R018,2026-03-19T15:39:00+00:00,2026-03-19T20:38:00,2026-03-19T23:48:00,330
11815,R018,2026-03-19T00:14:00+00:00,2026-03-19T11:36:00,2026-03-19T14:19:00,330
11816,R018,2026-03-18T23:45:00Z,2026-03-18T23:56:00,2026-03-19T03:17:00,330
11817,R018,2026-03-20T00:58:00+00:00,2026-03-19T20:26:00,2026-03-19T23:51:00,330
11818,R018,2026-03-18T23:39:00Z,2026-03-19T05:18:00,2026-03-19T07:56:00,330
11819,R018,2026-03-18T21:30:00Z,2026-03-19T00:16:00,2026-03-19T02:56:00,330
11820,R018,2026-03-17T23:57:00Z,2026-03-19T05:06:00,2026-03-19T07:57:00,330
11821,R018,2026-03-19T02:28:00+00:00,2026-03-20T00:02:00,2026-03-20T02:40:00,330
11822,R018,2026-03-18T23:49:00+00:00,2026-03-19T23:51:00,2026-03-20T03:14:00,330
11823,R018,2026-03-18T23:55:00+00:00,2026-03-20T04:42:00,2026-03-20T07:42:00,330
11824,R018,2026-03-19T18:15:00+00:00,2026-03-19T23:44:00,2026-03-20T03:19:00,330
11825,R018,2026-03-20T16:32:00+00:00,2026-03-20T21:53:00,2026-03-21T01:26:00,330
11826,R018,2026-03-20T00:11:00+00:00,2026-03-20T11:42:00,2026-03-20T14:37:00,330
11827,R018,2026-03-20T07:37:00+00:00,2026-03-20T11:24:00,2026-03-20T14:18:00,330
11828,R018,2026-03-21T01:40:00+00:00,2026-03-20T22:05:00,2026-03-21T01:16:00,330
11829,R018,2026-03-19T23:45:00+00:00,2026-03-20T20:32:00,2026-03-21T00:15:00,330
11830,R018,2026-03-18T23:33:00+00:00,2026-03-19T23:46:00,2026-03-20T03:01:00,330
11831,R018,2026-03-18T23:50:00Z,2026-03-19T23:46:00,2026-03-20T03:01:00,330
11832,R018,2026-03-21T01:21:00Z,2026-03-20T11:24:00,2026-03-20T14:28:00,330
11833,R018,2026-03-20T23:59:00Z,2026-03-20T11:34:00,2026-03-20T14:24:00,330
11834,R018,2026-03-20T00:11:00Z,2026-03-20T04:42:00,2026-03-20T07:40:00,330
11835,R018,2026-03-19T23:57:00+00:00,2026-03-20T22:00:00,2026-03-21T01:39:00,330
11836,R018,2026-03-20T00:13:00+00:00,2026-03-20T22:15:00,2026-03-21T01:25:00,330
11837,R018,2026-03-19T02:44:00+00:00,2026-03-20T05:07:00,2026-03-20T07:40:00,330
11838,R018,2026-03-20T06:04:00Z,2026-03-20T11:49:00,2026-03-20T14:49:00,330
11839,R018,2026-03-19T23:33:00+00:00,2026-03-20T05:11:00,2026-03-20T08:18:00,330
11840,R018,2026-03-19T17:54:00+00:00,2026-03-20T00:17:00,2026-03-20T02:41:00,330
11841,R018,2026-03-20T23:49:00Z,2026-03-20T20:35:00,2026-03-21T00:02:00,330
11842,R018,2026-03-19T23:25:00Z,2026-03-20T04:43:00,2026-03-20T07:58:00,330
11843,R018,2026-03-18T23:53:00+00:00,2026-03-19T23:56:00,2026-03-20T03:02:00,330
11844,R018,2026-03-20T22:54:00+00:00,2026-03-20T20:14:00,2026-03-20T23:44:00,330
11845,R018,2026-03-19T22:50:00Z,2026-03-20T05:16:00,2026-03-20T08:12:00,330
11846,R018,2026-03-19T21:39:00Z,2026-03-20T05:14:00,2026-03-20T08:02:00,330
11847,R018,2026-03-19T00:02:00+00:00,2026-03-20T04:44:00,2026-03-20T07:40:00,330
11848,R018,2026-03-20T00:10:00+00:00,2026-03-20T21:53:00,2026-03-21T01:29:00,330
11849,R018,2026-03-19T02:31:00+00:00,2026-03-19T23:46:00,2026-03-20T02:47:00,330
11850,R018,2026-03-19T21:24:00Z,2026-03-20T22:01:00,2026-03-21T01:37:00,330
11851,R018,2026-03-19T22:34:00+00:00,2026-03-20T05:10:00,2026-03-20T08:09:00,330
11852,R018,2026-03-19T01:25:00+00:00,2026-03-20T05:02:00,2026-03-20T07:51:00,330
11853,R018,2026-03-20T13:26:00+00:00,2026-03-20T20:25:00,2026-03-21T00:03:00,330
11854,R018,2026-03-20T18:21:00Z,2026-03-20T21:59:00,2026-03-21T01:48:00,330
11855,R018,2026-03-19T22:13:00Z,2026-03-20T22:18:00,2026-03-21T01:50:00,330
11856,R018,2026-03-20T00:12:00+00:00,2026-03-20T20:15:00,2026-03-21T00:11:00,330
11857,R018,2026-03-20T13:33:00Z,2026-03-20T20:31:00,2026-03-21T00:05:00,330
11858,R018,2026-03-19T01:11:00Z,2026-03-20T05:19:00,2026-03-20T08:17:00,330
11859,R018,2026-03-20T00:15:00+00:00,2026-03-20T11:19:00,2026-03-20T14:10:00,330
11860,R018,2026-03-20T23:48:00+00:00,2026-03-20T21:44:00,2026-03-21T01:22:00,330
11861,R018,2026-03-19T22:55:00+00:00,2026-03-20T11:38:00,2026-03-20T14:17:00,330
11862,R018,2026-03-18T23:54:00+00:00,2026-03-20T05:01:00,2026-03-20T08:10:00,330
11863,R018,2026-03-19T21:24:00+00:00,2026-03-20T20:12:00,2026-03-21T00:03:00,330
11864,R018,2026-03-20T01:00:00+00:00,2026-03-20T05:09:00,2026-03-20T08:15:00,330
11865,R018,2026-03-21T00:00:00Z,2026-03-20T20:33:00,2026-03-21T00:04:00,330
11866,R018,2026-03-19T21:56:00+00:00,2026-03-20T05:12:00,2026-03-20T07:41:00,330
11867,R018,2026-03-20T00:11:00Z,2026-03-20T20:49:00,2026-03-21T00:14:00,330
11868,R018,2026-03-20T23:14:00+00:00,2026-03-20T11:21:00,2026-03-20T14:18:00,330
11869,R018,2026-03-19T00:20:00Z,2026-03-20T00:20:00,2026-03-20T02:45:00,330
11870,R018,2026-03-21T00:33:00Z,2026-03-20T22:03:00,2026-03-21T01:38:00,330
11871,R018,2026-03-20T23:59:00Z,2026-03-20T20:36:00,2026-03-20T23:55:00,330
11872,R018,2026-03-19T22:45:00+00:00,2026-03-20T04:45:00,2026-03-20T07:42:00,330
11873,R018,2026-03-20T05:54:00+00:00,2026-03-20T11:24:00,2026-03-20T14:37:00,330
11874,R018,2026-03-19T18:51:00Z,2026-03-20T00:12:00,2026-03-20T03:01:00,330
11875,R018,2026-03-20T15:03:00Z,2026-03-20T20:21:00,2026-03-20T23:48:00,330
11876,R018,2026-03-19T23:53:00Z,2026-03-20T11:10:00,2026-03-20T14:39:00,330
11877,R018,2026-03-20T14:48:00+00:00,2026-03-20T20:32:00,2026-03-21T00:01:00,330
11878,R018,2026-03-21T01:15:00Z,2026-03-20T11:31:00,2026-03-20T14:34:00,330
11879,R018,2026-03-19T21:18:00Z,2026-03-20T00:00:00,2026-03-20T03:09:00,330
11880,R018,2026-03-20T00:13:00Z,2026-03-20T20:35:00,2026-03-21T00:15:00,330
11881,R019,2026-03-11T06:23:00Z,2026-03-10T22:15:00,2026-03-11T01:44:00,-600
11882,R019,2026-03-10T23:51:00Z,2026-03-10T22:16:00,2026-03-11T01:11:00,-600
11883,R019,2026-03-11T06:39:00Z,2026-03-10T20:50:00,2026-03-10T23:49:00,-600
11884,R019,2026-03-10T20:01:00Z,2026-03-10T11:24:00,2026-03-10T14:14:00,-600
11885,R019,2026-03-09T23:55:00+00:00,2026-03-10T05:04:00,2026-03-10T07:45:00,-600
11886,R019,2026-03-11T02:19:00Z,2026-03-10T20:10:00,2026-03-10T23:52:00,-600
11887,R019,2026-03-10T23:50:00Z,2026-03-10T04:44:00,2026-03-10T07:41:00,-600
11888,R019,2026-03-11T21:04:00Z,2026-03-10T22:13:00,2026-03-11T01:32:00,-600
11889,R019,2026-03-09T22:49:00Z,2026-03-10T05:02:00,2026-03-10T08:05:00,-600
11890,R019,2026-03-11T01:01:00Z,2026-03-10T04:54:00,2026-03-10T07:56:00,-600
11891,R019,2026-03-09T23:58:00Z,2026-03-10T00:16:00,2026-03-10T03:16:00,-600
11892,R019,2026-03-11T08:24:00Z,2026-03-10T22:18:00,2026-03-11T01:46:00,-600
11893,R019,2026-03-10T23:29:00Z,2026-03-10T21:51:00,2026-03-11T01:23:00,-600
11894,R019,2026-03-10T09:50:00+00:00,2026-03-09T23:48:00,2026-03-10T02:51:00,-600
11895,R019,2026-03-11T02:29:00Z,2026-03-10T21:40:00,2026-03-11T01:45:00,-600
11896,R019,2026-03-12T01:37:00Z,2026-03-10T21:41:00,2026-03-11T01:28:00,-600
11897,R019,2026-03-11T00:25:00Z,2026-03-10T00:07:00,2026-03-10T03:02:00,-600
11898,R019,2026-03-10T21:29:00Z,2026-03-10T11:37:00,2026-03-10T14:13:00,-600
11899,R019,2026-03-10T00:44:00+00:00,2026-03-10T11:37:00,2026-03-10T14:23:00,-600
11900,R019,2026-03-09T23:09:00Z,2026-03-10T11:46:00,2026-03-10T14:42:00,-600
11901,R019,2026-03-10T23:24:00Z,2026-03-09T23:50:00,2026-03-10T02:46:00,-600
11902,R019,2026-03-10T23:51:00Z,2026-03-10T22:01:00,2026-03-11T01:44:00,-600
11903,R019,2026-03-09T23:47:00+00:00,2026-03-10T11:35:00,2026-03-10T14:37:00,-600
11904,R019,2026-03-11T23:12:00+00:00,2026-03-10T20:13:00,2026-03-11T00:11:00,-600
11905,R019,2026-03-09T23:54:00Z,2026-03-10T04:59:00,2026-03-10T07:53:00,-600
11906,R019,2026-03-10T21:20:00+00:00,2026-03-10T00:03:00,2026-03-10T03:13:00,-600
11907,R019,2026-03-11T08:53:00Z,2026-03-10T22:03:00,2026-03-11T01:34:00,-600
11908,R019,2026-03-11T00:11:00Z,2026-03-10T05:07:00,2026-03-10T08:16:00,-600
11909,R019,2026-03-10T00:11:00Z,2026-03-10T11:17:00,2026-03-10T14:16:00,-600
11910,R019,2026-03-10T12:37:00Z,2026-03-09T23:49:00,2026-03-10T03:13:00,-600
11911,R019,2026-03-10T23:52:00+00:00,2026-03-10T11:22:00,2026-03-10T14:35:00,-600
11912,R019,2026-03-10T23:47:00Z,2026-03-10T11:43:00,2026-03-10T14:11:00,-600
11913,R019,2026-03-10T23:49:00Z,2026-03-10T21:54:00,2026-03-11T01:18:00,-600
11914,R019,2026-03-11T23:48:00Z,2026-03-10T20:50:00,2026-03-11T00:02:00,-600
11915,R019,2026-03-10T00:02:00Z,2026-03-10T00:19:00,2026-03-10T02:59:00,-600
11916,R019,2026-03-12T01:38:00Z,2026-03-10T21:56:00,2026-03-11T01:48:00,-600
11917,R019,2026-03-10T15:13:00Z,2026-03-10T05:19:00,2026-03-10T08:10:00,-600
11918,R019,2026-03-11T00:05:00+00:00,2026-03-10T00:10:00,2026-03-10T03:20:00,-600
11919,R019,2026-03-10T08:19:00+00:00,2026-03-10T00:18:00,2026-03-10T03:15:00,-600
11920,R019,2026-03-11T22:50:00+00:00,2026-03-10T22:19:00,2026-03-11T01:44:00,-600
11921,R019,2026-03-11T00:03:00+00:00,2026-03-10T11:10:00,2026-03-10T14:40:00,-600
11922,R019,2026-03-11T00:13:00Z,2026-03-10T05:19:00,2026-03-10T07:48:00,-600
11923,R019,2026-03-11T05:57:00Z,2026-03-10T21:57:00,2026-03-11T01:46:00,-600
11924,R019,2026-03-11T00:10:00Z,2026-03-10T11:25:00,2026-03-10T14:48:00,-600
11925,R019,2026-03-10T23:55:00+00:00,2026-03-10T20:39:00,2026-03-10T23:48:00,-600
11926,R019,2026-03-10T21:35:00Z,2026-03-10T11:34:00,2026-03-10T14:28:00,-600
11927,R019,2026-03-10T01:22:00Z,2026-03-10T00:04:00,2026-03-10T02:50:00,-600
11928,R019,2026-03-11T05:50:00Z,2026-03-10T20:25:00,2026-03-10T23:56:00,-600
11929,R019,2026-03-11T08:34:00+00:00,2026-03-10T22:20:00,2026-03-11T01:10:00,-600
11930,R019,2026-03-10T00:18:00Z,2026-03-10T11:30:00,2026-03-10T14:15:00,-600
11931,R019,2026-03-10T01:55:00+00:00,2026-03-10T11:21:00,2026-03-10T14:18:00,-600
11932,R019,2026-03-10T00:13:00Z,2026-03-10T00:15:00,2026-03-10T03:13:00,-600
11933,R019,2026-03-11T23:38:00+00:00,2026-03-10T20:40:00,2026-03-10T23:56:00,-600
11934,R019,2026-03-11T23:58:00+00:00,2026-03-10T21:54:00,2026-03-11T01:34:00,-600
11935,R019,2026-03-10T00:56:00+00:00,2026-03-10T11:49:00,2026-03-10T14:20:00,-600
11936,R019,2026-03-11T00:22:00Z,2026-03-10T11:44:00,2026-03-10T14:37:00,-600
11937,R019,2026-03-11T22:22:00+00:00,2026-03-10T20:21:00,2026-03-11T00:07:00,-600
11938,R019,2026-03-11T23:50:00+00:00,2026-03-10T21:56:00,2026-03-11T01:45:00,-600
11939,R019,2026-03-11T01:10:00+00:00,2026-03-10T21:45:00,2026-03-11T01:35:00,-600
11940,R019,2026-03-10T12:41:00+00:00,2026-03-10T05:12:00,2026-03-10T08:05:00,-600
11941,R019,2026-03-12T05:07:00Z,2026-03-11T21:56:00,2026-03-12T01:39:00,-600
11942,R019,2026-03-12T23:50:00+00:00,2026-03-11T20:40:00,2026-03-11T23:43:00,-600
11943,R019,2026-03-13T00:14:00Z,2026-03-11T20:37:00,2026-03-11T23:42:00,-600
11944,R019,2026-03-11T23:18:00Z,2026-03-11T11:33:00,2026-03-11T14:45:00,-600
11945,R019,2026-03-12T04:29:00Z,2026-03-11T20:46:00,2026-03-12T00:07:00,-600
11946,R019,2026-03-10T23:46:00Z,2026-03-10T23:58:00,2026-03-11T02:41:00,-600
11947,R019,2026-03-11T23:50:00Z,2026-03-11T11:26:00,2026-03-11T14:39:00,-600
11948,R019,2026-03-11T14:48:00Z,2026-03-11T04:58:00,2026-03-11T07:49:00,-600
11949,R019,2026-03-10T23:57:00Z,2026-03-11T05:07:00,2026-03-11T08:17:00,-600
11950,R019,2026-03-11T12:35:00Z,2026-03-11T00:00:00,2026-03-11T03:20:00,-600
11951,R019,2026-03-12T01:58:00Z,2026-03-11T11:26:00,2026-03-11T14:19:00,-600
11952,R019,2026-03-12T07:59:00+00:00,2026-03-11T21:51:00,2026-03-12T01:12:00,-600
11953,R019,2026-03-12T00:02:00+00:00,2026-03-10T23:48:00,2026-03-11T02:49:00,-600
11954,R019,2026-03-12T06:19:00+00:00,2026-03-11T20:46:00,2026-03-12T00:17:00,-600
11955,R019,2026-03-11T02:16:00Z,2026-03-11T04:51:00,2026-03-11T08:07:00,-600
11956,R019,2026-03-11T00:01:00Z,2026-03-10T23:57:00,2026-03-11T02:52:00,-600
11957,R019,2026-03-12T00:13:00+00:00,2026-03-11T00:02:00,2026-03-11T02:57:00,-600
11958,R019,2026-03-11T08:57:00+00:00,2026-03-10T23:53:00,2026-03-11T02:49:00,-600
11959,R019,2026-03-12T22:19:00Z,2026-03-11T22:18:00,2026-03-12T01:17:00,-600
11960,R019,2026-03-11T21:34:00Z,2026-03-11T20:41:00,2026-03-12T00:17:00,-600
11961,R019,2026-03-12T05:15:00Z,2026-03-11T20:49:00,2026-03-11T23:52:00,-600
11962,R019,2026-03-11T23:29:00+00:00,2026-03-11T20:29:00,2026-03-11T23:49:00,-600
11963,R019,2026-03-12T00:10:00+00:00,2026-03-11T20:37:00,2026-03-12T00:14:00,-600
11964,R019,2026-03-11T23:58:00Z,2026-03-11T11:16:00,2026-03-11T14:33:00,-600
11965,R019,2026-03-12T00:05:00+00:00,2026-03-11T11:26:00,2026-03-11T14:19:00,-600
11966,R019,2026-03-11T13:35:00Z,2026-03-11T05:07:00,2026-03-11T07:58:00,-600
11967,R019,2026-03-12T22:48:00+00:00,2026-03-11T22:16:00,2026-03-12T01:48:00,-600
11968,R019,2026-03-13T00:04:00+00:00,2026-03-11T20:15:00,2026-03-12T00:10:00,-600
11969,R019,2026-03-13T00:08:00Z,2026-03-11T21:48:00,2026-03-12T01:14:00,-600
11970,R019,2026-03-12T02:05:00+00:00,2026-03-11T11:22:00,2026-03-11T14:38:00,-600
11971,R019,2026-03-11T23:57:00Z,2026-03-11T05:17:00,2026-03-11T07:57:00,-600
11972,R019,2026-03-11T22:54:00+00:00,2026-03-11T11:15:00,2026-03-11T14:20:00,-600
